x nb_comp nb_ap nb_modif_g nb_modif_l nb_modif_cent nb_msg_g nb_msg_l nb_msg_cent msg_size_g msg_size_l msg_size_cent tcl_size_g tcl_size_l tcl_size_cent
bexist 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.64 304 304 247
bexist 3 6 0. 0. 0. 1. 1. 3. 399.4 212.2 4.468 574 574 358
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.61 425 425 228
bexist 3 6 0. 0. 0. 1. 1. 3. 369. 152. 4.399 388 388 346
bexist 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.399 428 428 271
bexist 3 6 0. 0. 0. 1. 0.613 3. 372.653 275.967 4.379 416 368 416
bexist 3 6 0.049 0.049 0.049 1. 0.742 3. 810.009 243.706 4.594 1513 1501 1366
bexist 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.429 304 304 253
bexist 3 6 0. 0. 0. 2. 1.188 3. 1060.16 543.241 4.462 1862 1732 1862
bexist 3 6 0.445 0.445 0.445 0.019 0.009 3. 420. 307. 4.627 488 429 488
bexist 3 6 0.207 0.207 0.207 1. 0.772 3. 441.504 392.448 4.452 544 530 540
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.488 428 428 283
bexist 3 6 0.564 0.564 0.564 0. 0. 3. 0. 0. 4.501 426 426 277
bexist 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.528 502 502 500
bexist 3 6 0.465 0.465 0.465 0.019 0.009 3. 421. 307. 4.547 484 425 476
bexist 3 6 0.475 0.475 0.475 0.029 0.009 3. 421.333 310. 4.64 492 430 488
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.587 1114 1114 876
bexist 3 6 0. 0. 0. 2. 1.158 3. 1169.67 730.831 4.594 2182 2067 2174
bexist 3 6 0. 0. 0. 1. 0.5 3. 315. 327. 4.508 388 388 358
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.646 490 490 488
bexist 3 6 0.029 0.029 0.029 1. 0.554 3. 695.019 255.232 4.485 1418 920 1414
bexist 3 6 0. 0. 0. 1. 0. 3. 342. 0. 4.547 388 388 358
bexist 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.534 437 437 289
bexist 3 6 0.554 0.554 0.554 0.009 0.009 3. 483. 223. 4.511 492 483 488
bexist 3 6 0. 0. 0. 1. 1. 3. 373. 155. 4.438 388 388 358
bexist 3 6 0. 0. 0. 2. 0.96 3. 1104.31 728.263 4.415 2166 1785 2150
bexist 3 6 0. 0. 0. 1. 1. 3. 895. 446.732 4.537 2202 1662 2198
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.531 299 299 247
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.554 301 301 247
bexist 3 6 0.534 0.534 0.534 0. 0. 3. 0. 0. 4.551 428 428 265
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.485 617 617 564
bexist 3 6 0. 0. 0. 1. 0.485 3. 373.049 276.346 4.468 416 368 416
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 418 418 416
bexist 3 6 0. 0. 0. 1. 1. 3. 846.633 426.297 4.471 1866 1398 1862
bexist 3 6 0.376 0.376 0.376 0. 0. 3. 0. 0. 4.465 434 434 283
bexist 3 6 0. 0. 0. 2. 1.227 3. 1139.95 544.032 4.376 2199 2165 2174
bexist 3 6 0.415 0.415 0.415 0. 0. 3. 0. 0. 4.452 301 301 253
bexist 3 6 0.425 0.425 0.425 0. 0. 3. 0. 0. 4.547 299 299 241
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.419 426 426 277
bexist 3 6 0.287 0.287 0.287 1. 1. 3. 631.633 310.96 4.699 1402 939 1390
bexist 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.458 425 425 228
bexist 3 6 0. 0. 0. 1. 0.554 3. 365.9 272.5 4.584 416 368 416
bexist 3 6 0.019 0.019 0.019 1. 0.514 3. 1004.83 375.596 4.392 2178 1708 2174
bexist 3 6 0.465 0.465 0.465 1. 0.97 3. 875.465 429.734 4.508 1542 1530 1302
bexist 3 6 0.524 0.524 0.524 2. 1.99 3. 906.173 317.143 4.554 1523 1098 1366
bexist 3 6 0. 0. 0. 1. 0.544 3. 521.772 388.072 4.382 612 612 564
bexist 3 6 0. 0. 0. 1. 0. 3. 346. 0. 4.6 388 388 358
bexist 3 6 0.178 0.178 0.178 1. 0.633 3. 520.207 463.765 4.452 1330 984 1326
bexist 3 6 0.514 0.514 0.514 0.019 0.009 3. 419. 306. 4.574 484 434 476
bexist 3 6 0. 0. 0. 1. 0.673 3. 1095.24 747.044 4.488 2178 2073 2174
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.541 301 301 247
bexist 3 6 0. 0. 0. 1. 1. 3. 369. 217. 4.534 388 388 346
bexist 3 6 0. 0. 0. 1. 0.336 3. 1175.32 616.941 4.491 2202 2038 2198
bexist 3 6 0.495 0.495 0.495 0.029 0.009 3. 419.333 304. 4.613 500 425 500
bexist 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.594 299 299 241
bexist 3 6 0. 0. 0. 1. 0.693 3. 1072.94 709.442 4.475 2178 2073 2174
bexist 3 6 0. 0. 0. 1. 0.683 3. 1071.42 729.768 4.382 2178 2067 2174
bexist 3 6 0. 0. 0. 1. 0.5 3. 306. 324. 4.316 388 388 358
bexist 3 6 0.247 0.247 0.247 2. 1.544 3. 649.579 435.938 4.57 1468 1291 1366
bexist 3 6 0.326 0.326 0.326 0. 0. 3. 0. 0. 4.438 425 425 222
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.356 434 434 283
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.468 310 310 253
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.577 388 388 346
bexist 3 6 0.465 0.465 0.465 2. 2. 3. 656.42 323.92 4.435 1278 927 1256
bexist 3 6 0.287 0.287 0.287 1. 1. 3. 653.633 312.485 4.636 1402 939 1390
bexist 3 6 0. 0. 0. 1. 0. 3. 336. 0. 4.293 388 388 370
bexist 3 6 0. 0. 0. 1. 1. 3. 451. 273. 4.425 574 574 358
bexist 3 6 0. 0. 0. 1. 0.495 3. 522.148 387.84 4.468 612 612 564
bexist 3 6 0.396 0.396 0.396 0. 0. 3. 0. 0. 4.422 301 301 241
bexist 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.409 431 431 283
bexist 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.646 426 426 271
bexist 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.465 299 299 247
bexist 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.528 304 304 247
bexist 3 6 0.514 0.514 0.514 0.029 0.029 3. 495.666 242.333 4.557 500 499 500
bexist 3 6 0. 0. 0. 1. 0. 3. 340. 0. 4.396 388 388 336
bexist 3 6 0.495 0.495 0.495 0.019 0.019 3. 487. 261. 4.646 500 487 500
bexist 3 6 0. 0. 0. 1. 0.475 3. 998.811 353.729 4.613 2202 1708 2198
bexist 3 6 0.475 0.475 0.475 0.009 0.009 3. 491. 263. 4.541 491 487 464
bexist 3 6 0.376 0.376 0.376 0.009 0.009 3. 499. 267. 4.455 500 499 500
bexist 3 6 0.524 0.524 0.524 1. 0.9 3. 853.584 436.923 4.462 1386 1386 1302
bexist 3 6 0. 0. 0. 1. 0.75 3. 405.5 427.666 4.458 574 574 370
bexist 3 6 0.148 0.148 0.148 1. 0.673 3. 635.069 251.397 4.346 1386 920 1366
bexist 3 6 0.445 0.445 0.445 0.009 0.009 3. 493. 229. 4.306 493 493 488
bexist 3 6 0.415 0.415 0.415 0.009 0.009 3. 491. 228. 4.481 491 491 464
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.61 388 388 382
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.389 304 304 259
bexist 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.567 490 454 488
bexist 3 6 0.386 0.386 0.386 1. 0.96 3. 349.534 177.804 4.521 538 510 538
bexist 3 6 0. 0. 0. 1. 1. 3. 552.247 281.039 4.537 1418 898 1414
bexist 3 6 0.386 0.386 0.386 1. 0.92 3. 565.069 546.096 4.379 1418 984 1414
bexist 3 6 0.485 0.485 0.485 0.009 0.009 3. 499. 232. 4.557 500 499 500
bexist 3 6 0.485 0.485 0.485 0.009 0.009 3. 410. 301. 4.478 472 425 464
bexist 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.584 426 426 265
bexist 3 6 0.475 0.475 0.475 0.019 0.019 3. 485. 224.5 4.587 487 487 476
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.498 430 430 265
bexist 3 6 0. 0. 0. 1. 1. 3. 381. 158. 4.392 388 388 358
bexist 3 6 0.366 0.366 0.366 0. 0. 3. 0. 0. 4.402 307 307 247
bexist 3 6 0.445 0.445 0.445 0.009 0.009 3. 418. 306. 4.557 476 425 464
bexist 3 6 0. 0. 0. 2. 0.712 3. 667.455 427.45 4.363 1482 1482 1390
bexist 3 6 0.485 0.485 0.485 0.009 0.009 3. 489. 226. 4.452 489 489 464
bexist 3 6 0.366 0.366 0.366 0. 0. 3. 0. 0. 4.422 474 474 464
bexist 3 6 0. 0. 0. 1. 0.653 3. 1225.71 410.166 4.544 2209 2209 2198
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.353 542 530 540
bexist 3 6 0.495 0.495 0.495 0.009 0.009 3. 489. 263. 4.438 489 489 464
bexist 3 6 0.405 0.405 0.405 0. 0. 3. 0. 0. 4.379 303 303 235
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.561 418 370 416
bexist 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.504 426 426 277
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.518 352 352 416
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.349 299 299 235
bexist 3 6 0. 0. 0. 1. 0.663 3. 694.138 455.179 4.458 1494 1494 1390
bexist 3 6 0. 0. 0. 1. 1. 3. 430.5 259. 4.528 574 574 370
bexist 3 6 0. 0. 0. 1. 0. 3. 340. 0. 4.392 388 388 346
bexist 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.557 474 466 464
bexist 3 6 0.495 0.495 0.495 0.009 0.009 3. 420. 307. 4.511 480 425 476
bexist 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.452 431 431 283
bexist 3 6 0.148 0.148 0.148 2. 1.148 3. 645.702 423.289 4.57 1484 1289 1390
bexist 3 6 0.297 0.297 0.297 1. 0.722 3. 809.712 419.972 4.412 1486 1486 1414
bexist 3 6 0. 0. 0. 1. 1. 3. 373. 219. 4.419 388 388 336
bexist 3 6 0.356 0.356 0.356 0.009 0.009 3. 493. 264. 4.372 493 487 476
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 623 623 564
bexist 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.617 428 428 277
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.405 490 454 488
bexist 3 6 0. 0. 0. 1. 0.666 3. 438.666 399.5 4.498 574 574 370
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.429 490 478 488
bexist 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.597 437 437 289
bexist 3 6 0.198 0.198 0.198 1. 0.693 3. 648.94 281.2 4.6 1386 920 1366
bexist 3 6 0. 0. 0. 2. 1.554 3. 966.341 437.782 4.425 2182 1657 2174
bexist 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.471 426 426 283
bexist 3 6 0.396 0.396 0.396 0.009 0.009 3. 489. 263. 4.544 489 489 476
bexist 3 6 0. 0. 0. 1. 0. 3. 348. 0. 4.511 388 388 358
bexist 3 6 0. 0. 0. 1. 0. 3. 340. 0. 4.587 388 388 370
bexist 3 6 0.386 0.386 0.386 0.009 0.009 3. 414. 303. 4.277 476 433 464
bexist 3 6 0.435 0.435 0.435 0.019 0.009 3. 412. 301. 4.419 480 431 476
bexist 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.663 428 428 277
bexist 3 6 0.455 0.455 0.455 0.019 0.009 3. 420. 307. 4.623 484 430 476
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.561 574 574 358
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.58 430 430 265
bexist 3 6 0.475 0.475 0.475 0.029 0.009 3. 411.333 301. 4.534 488 425 488
bexist 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.567 307 307 253
bexist 3 6 0.336 0.336 0.336 1. 0.93 3. 601.237 292.127 4.372 1378 920 1366
bexist 3 6 0. 0. 0. 1. 0.666 3. 304.666 297.5 4.412 388 388 358
bexist 3 6 0.108 0.108 0.108 1. 0.633 3. 840.92 259.562 4.442 1525 1501 1366
bexist 3 6 0. 0. 0. 1. 0.455 3. 808.742 696.565 4.689 1263 1263 906
bexist 3 6 0.475 0.475 0.475 0.029 0.009 3. 420.666 307. 4.488 488 430 488
bexist 3 6 0.435 0.435 0.435 0.009 0.009 3. 422. 307. 4.471 492 425 488
bexist 3 6 0.079 0.079 0.079 1. 0.613 3. 455.019 374.838 4.495 552 518 552
bexist 3 6 0. 0. 0. 1. 1. 3. 249.25 105. 4.65 388 388 346
bexist 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.514 430 430 271
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.587 388 388 346
bexist 3 6 0. 0. 0. 1. 0.564 3. 749.762 228.964 4.6 1330 1289 1326
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.455 304 304 253
bexist 3 6 0. 0. 0. 1. 0.485 3. 804.019 649.959 4.504 1268 1268 906
bexist 3 6 0.495 0.495 0.495 0.019 0.009 3. 421. 307. 4.58 492 431 488
bexist 3 6 0.425 0.425 0.425 0. 0. 3. 0. 0. 4.59 437 437 283
bexist 3 6 0.465 0.465 0.465 0.009 0.009 3. 426. 310. 4.577 492 425 488
bexist 3 6 0.009 0.009 0.009 1. 0.663 3. 692.138 478.029 4.646 1490 1490 1366
bexist 3 6 0.009 0.009 0.009 1. 0.534 3. 1025.18 397.185 4.564 2170 1708 2150
bexist 3 6 0.405 0.405 0.405 0. 0. 3. 0. 0. 4.465 299 299 241
bexist 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.564 304 304 247
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.372 432 432 222
bexist 3 6 0.445 0.445 0.445 0.029 0.029 3. 489. 238.666 4.478 493 493 488
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.455 612 612 564
bexist 3 6 0.504 0.504 0.504 0.029 0.029 3. 497. 254.333 4.633 500 499 500
bexist 3 6 0.376 0.376 0.376 0. 0. 3. 0. 0. 4.511 429 429 216
bexist 3 6 0. 0. 0. 1. 0. 3. 344. 0. 4.491 388 388 346
bexist 3 6 0.425 0.425 0.425 0. 0. 3. 0. 0. 4.435 299 299 241
bexist 3 6 0.455 0.455 0.455 0.009 0.009 3. 487. 262. 4.455 487 487 464
bexist 3 6 0. 0. 0. 1. 0.386 3. 1237.72 665.461 4.26 2202 2114 2198
bexist 3 6 0.415 0.415 0.415 0. 0. 3. 0. 0. 4.617 299 299 253
bexist 3 6 0. 0. 0. 1. 0. 3. 352. 0. 4.656 388 388 370
bexist 3 6 0.514 0.514 0.514 0.009 0.009 3. 420. 307. 4.491 480 437 476
bexist 3 6 0.415 0.415 0.415 0. 0. 3. 0. 0. 4.574 426 426 277
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.435 425 425 222
bexist 3 6 0.396 0.396 0.396 0. 0. 3. 0. 0. 4.415 299 299 247
bexist 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.544 425 425 234
bexist 3 6 0.425 0.425 0.425 1. 1. 3. 688.445 338.544 4.376 1386 927 1366
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.438 391 391 370
bexist 3 6 0.396 0.396 0.396 0.049 0.009 3. 417.6 303. 4.504 492 425 488
bexist 3 6 0.465 0.465 0.465 0.009 0.009 3. 414. 303. 4.537 468 434 454
bexist 3 6 0.445 0.445 0.445 0.009 0.009 3. 489. 226. 4.478 489 483 464
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.587 612 612 564
bexist 3 6 0. 0. 0. 1. 0.465 3. 784.9 632.851 4.574 1112 1109 864
bexist 3 6 0. 0. 0. 1. 0.425 3. 499.405 385.441 4.603 1394 898 1390
bexist 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.462 432 432 216
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.567 304 304 241
bexist 3 6 0.277 0.277 0.277 1. 0.772 3. 633.267 267.576 4.623 1394 920 1390
bexist 3 6 0.425 0.425 0.425 1. 0.97 3. 361.821 183.846 4.613 532 510 528
bexist 3 6 0.475 0.475 0.475 0.009 0.009 3. 414. 303. 4.481 476 426 464
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.475 306 306 247
bexist 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.359 300 300 231
bexist 3 6 0.415 0.415 0.415 0. 0. 3. 0. 0. 4.574 310 310 253
bexist 3 6 0.495 0.495 0.495 0.009 0.009 3. 410. 301. 4.58 472 425 464
bexist 3 6 0.485 0.485 0.485 0.009 0.009 3. 487. 262. 4.445 487 487 464
bexist 3 6 0. 0. 0. 1. 0.5 3. 315. 327. 4.478 388 388 346
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.419 302 302 235
bexist 3 6 0. 0. 0. 1. 1. 3. 344. 163. 4.534 388 388 346
bexist 3 6 0. 0. 0. 2. 1.049 3. 592.039 310.32 4.405 1382 898 1366
bexist 3 6 0.009 0.009 0.009 2. 1.108 3. 958.227 584.357 4.402 2182 1708 2174
bexist 3 6 0.425 0.425 0.425 0.009 0.009 3. 410. 301. 4.468 472 425 464
bexist 3 6 0. 0. 0. 1. 0. 3. 340. 0. 4.392 388 388 358
bexist 3 6 0. 0. 0. 1. 0. 3. 348. 0. 4.356 388 388 370
bexist 3 6 0.485 0.485 0.485 0.029 0.029 3. 487. 249.333 4.396 488 487 488
bexist 3 6 0.386 0.386 0.386 0.049 0.009 3. 412.4 304. 4.452 488 431 488
bexist 3 6 0. 0. 0. 1. 1. 3. 339. 146. 4.521 388 388 382
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.442 418 370 416
bexist 3 6 0. 0. 0. 1. 1. 3. 379. 158. 4.455 388 388 370
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.508 431 431 277
bexist 3 6 0. 0. 0. 2. 1.742 3. 1075.92 419.801 4.491 2097 1386 2017
bexist 3 6 0.415 0.415 0.415 0. 0. 3. 0. 0. 4.501 486 454 476
bexist 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.547 307 307 253
bexist 3 6 0.475 0.475 0.475 0.029 0.009 3. 412.666 301. 4.425 480 428 476
bexist 3 6 0. 0. 0. 2. 1.168 3. 955.98 551.559 4.363 2198 1657 2198
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.557 388 388 370
bexist 3 6 0. 0. 0. 2. 1.079 3. 1104.8 660.36 4.633 1862 1732 1862
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.396 299 299 247
bexist 3 6 0.019 0.019 0.019 1. 0.673 3. 603.514 400.279 4.376 1268 1268 906
bexist 3 6 0.396 0.396 0.396 2. 1.96 3. 865.589 294.103 4.415 1523 1098 1390
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.462 388 388 346
bexist 3 6 0.386 0.386 0.386 0. 0. 3. 0. 0. 4.594 426 426 277
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.336 301 301 247
bexist 3 6 0. 0. 0. 1. 0.75 3. 276. 287.666 4.475 388 388 358
bexist 3 6 0. 0. 0. 1. 0.5 3. 413. 325. 4.488 574 574 346
bexist 3 6 0.465 0.465 0.465 0.029 0.009 3. 420. 307. 4.521 488 425 488
bexist 3 6 0. 0. 0. 2. 1.405 3. 1181.93 582.45 4.409 2182 2067 2174
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.485 391 391 370
bexist 3 6 0.455 0.455 0.455 2. 1.99 3. 663.519 323.732 4.353 1382 927 1366
bexist 3 6 0.009 0.009 0.009 1. 0.514 3. 1048.49 398.98 4.455 2186 1708 2174
bexist 3 6 0.326 0.326 0.326 2. 1.584 3. 572.118 387.043 4.465 1366 920 1344
bexist 3 6 0.128 0.128 0.128 1. 0.772 3. 940.95 283.012 4.399 1525 1501 1390
bexist 3 6 0.346 0.346 0.346 1. 0.871 3. 870.762 452.193 4.462 1410 1410 1302
bexist 3 6 0. 0. 0. 1. 0. 3. 342. 0. 4.392 388 388 346
bexist 3 6 0.594 0.594 0.594 0. 0. 3. 0. 0. 4.567 303 303 235
bexist 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.468 301 301 241
bexist 3 6 0. 0. 0. 1. 1. 3. 908.851 460.059 4.435 2178 1657 2174
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.57 425 425 222
bexist 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.468 310 310 259
bexist 3 6 0.485 0.485 0.485 0.009 0.009 3. 493. 264. 4.504 493 487 476
bexist 3 6 0. 0. 0. 2. 0.861 3. 680.633 437.685 4.495 1482 1482 1390
bexist 3 6 0. 0. 0. 1. 0.504 3. 1163.53 395.941 4.495 2178 2105 2174
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.561 388 388 346
bexist 3 6 0.455 0.455 0.455 0.019 0.009 3. 417. 303. 4.475 480 425 476
bexist 3 6 0.534 0.534 0.534 0. 0. 3. 0. 0. 4.686 431 431 283
bexist 3 6 0.386 0.386 0.386 0. 0. 3. 0. 0. 4.465 302 302 235
bexist 3 6 0. 0. 0. 2. 1.287 3. 1110.01 562.038 4.531 2166 2063 2150
bexist 3 6 0. 0. 0. 2. 0.633 3. 969.178 630.2 4.656 2182 1787 2174
bexist 3 6 0.435 0.435 0.435 0.009 0.009 3. 491. 263. 4.409 491 491 476
bexist 3 6 0.376 0.376 0.376 1. 0.92 3. 1066.89 297.365 4.435 1525 1501 1302
bexist 3 6 0.405 0.405 0.405 0.009 0.009 3. 420. 307. 4.495 488 434 488
bexist 3 6 0.158 0.158 0.158 1. 0.762 3. 898.861 255.051 4.537 1501 1501 1390
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.455 431 431 283
bexist 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.524 431 431 289
bexist 3 6 0.455 0.455 0.455 0.049 0.049 3. 488.6 255.2 4.313 491 491 476
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.564 300 300 231
bexist 3 6 0. 0. 0. 1. 1. 3. 375. 220. 4.554 388 388 346
bexist 3 6 0.396 0.396 0.396 0. 0. 3. 0. 0. 4.531 426 426 283
bexist 3 6 0.574 0.574 0.574 0. 0. 3. 0. 0. 4.504 427 427 228
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.511 426 426 277
bexist 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.537 301 301 241
bexist 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.442 428 428 283
bexist 3 6 0. 0. 0. 1. 0.75 3. 353.5 358.333 4.468 574 574 370
bexist 3 6 0. 0. 0. 1. 1. 3. 381. 223. 4.537 388 388 358
bexist 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.468 299 299 241
bexist 3 6 0. 0. 0. 1. 0.475 3. 467.178 354.52 4.597 552 530 552
bexist 3 6 0.554 0.554 0.554 0.019 0.019 3. 488. 244. 4.587 489 489 476
bexist 3 6 0. 0. 0. 1. 1. 3. 373. 218. 4.508 388 388 358
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.623 430 430 222
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.359 418 370 416
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.554 352 352 416
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.349 352 352 416
bexist 3 6 0.396 0.396 0.396 0.009 0.009 3. 410. 301. 4.594 480 425 476
bexist 3 6 0.415 0.415 0.415 0.009 0.009 3. 495. 266. 4.435 495 483 476
bexist 3 6 0.425 0.425 0.425 0. 0. 3. 0. 0. 4.561 301 301 253
bexist 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.544 430 430 265
bexist 3 6 0. 0. 0. 1. 0.524 3. 776.485 257.339 4.528 1330 1289 1326
bexist 3 6 0. 0. 0. 1. 1. 3. 298. 149.8 4.498 388 388 358
bexist 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.524 299 299 241
bexist 3 6 0.475 0.475 0.475 0.019 0.019 3. 483. 241.5 4.326 492 483 488
bexist 3 6 0.366 0.366 0.366 0. 0. 3. 0. 0. 4.402 299 299 241
bexist 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.524 388 388 370
bexist 3 6 0.445 0.445 0.445 0.019 0.009 3. 423. 307. 4.547 500 425 500
bexist 3 6 0.584 0.584 0.584 0.019 0.009 3. 418. 307. 4.537 492 425 488
bexist 3 6 0. 0. 0. 2. 1.346 3. 1162.21 574.529 4.478 2207 2169 2150
bexist 3 6 0.009 0.009 0.009 1. 0.396 3. 1244.93 621. 4.544 2186 2038 2174
bexist 3 6 0. 0. 0. 1. 0.5 3. 415. 325. 4.455 574 574 370
bexist 3 6 0.504 0.504 0.504 1. 1. 3. 412.405 408.128 4.313 536 524 528
bexist 3 6 0. 0. 0. 1. 1. 3. 373. 155. 4.564 388 388 370
bexist 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.531 430 430 216
bexist 3 6 0.326 0.326 0.326 0.019 0.009 3. 421. 307. 4.429 484 434 476
bexist 3 6 0. 0. 0. 1. 0.534 3. 522.188 388.203 4.524 617 617 564
bexist 3 6 0. 0. 0. 1. 0.564 3. 943.712 808.912 4.511 2186 1662 2174
bexist 3 6 0. 0. 0. 2. 1.267 3. 1089.35 560.687 4.531 2198 2067 2198
bexist 3 6 0. 0. 0. 1. 0.495 3. 372.792 276.18 4.415 416 380 416
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.567 300 300 241
bexist 3 6 0.445 0.445 0.445 0.009 0.009 3. 487. 226. 4.511 500 487 500
bexist 3 6 0. 0. 0. 2. 1.752 3. 1114.2 415.752 4.58 2199 1708 2198
bexist 3 6 0. 0. 0. 1. 0.524 3. 521.792 387.773 4.468 617 617 564
bexist 3 6 0. 0. 0. 1. 0. 3. 342. 0. 4.504 388 388 346
bexist 3 6 0. 0. 0. 2. 0.831 3. 639.455 378.6 4.541 1408 1187 1326
bexist 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.521 431 431 277
bexist 3 6 0.346 0.346 0.346 2. 1.851 3. 898.445 458.324 4.458 1530 1530 1390
bexist 3 6 0.504 0.504 0.504 0.059 0.009 3. 412. 301. 4.537 488 431 488
bexist 3 6 0.504 0.504 0.504 0.009 0.009 3. 410. 301. 4.475 468 428 454
