x nb_comp nb_ap nb_modif_g nb_modif_l nb_modif_cent nb_msg_g nb_msg_l nb_msg_cent msg_size_g msg_size_l msg_size_cent tcl_size_g tcl_size_l tcl_size_cent
6 3 3 0.333 0.333 0.333 0. 0. 3. 0. 0. 3.528 37 37 31
6 3 3 0.5 0.5 0.5 0. 0. 3. 0. 0. 3.508 21 21 19
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.504 0 0 127
6 3 3 0.428 0.428 0.428 0.857 0.857 3. 45.666 28.5 3.574 47 47 38
6 3 3 0.891 0.9 0.891 0.99 0.99 3. 78.05 75.37 3.458 188 143 180
6 3 3 0.455 0.455 0.455 0. 0. 3. 0. 0. 3.528 303 303 320
6 3 3 0.435 0.435 0.435 2. 2. 3. 1648.23 1073.38 3.501 4563 3151 4545
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.475 47 47 75
6 3 3 0. 0. 0. 0.4 0.4 3. 228. 149. 3.528 278 274 488
6 3 3 0. 0. 0. 1.5 1. 3. 182.75 80. 3.521 255 161 484
6 3 3 0.5 0.5 0.5 0.5 0.5 3. 28. 28. 3.491 42 36 36
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.514 50 38 48
6 3 3 0. 0. 0. 1.5 0.75 3. 176. 109.333 3.521 702 393 680
6 3 3 0.465 0.465 0.465 0.009 0.009 3. 91. 23. 3.511 91 91 73
6 3 3 0.2 0.2 0.2 1.2 1.2 3. 445.166 169.833 3.514 732 367 710
6 3 3 0. 0. 0. 0.009 0.009 3. 258. 170. 3.544 258 254 205
6 3 3 0. 0. 0. 0.2 0.2 3. 58. 24. 3.524 91 52 83
6 3 3 0.415 0.415 0.415 1. 1. 3. 210.99 105.485 3.528 212 212 155
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.452 20 20 16
6 3 3 0.396 0.396 0.396 0.98 0.98 3. 968.07 506.474 3.475 1131 1125 643
6 3 3 0.5 0.5 0.5 0. 0. 3. 0. 0. 3.488 78 78 55
6 3 3 0. 0. 0. 2. 2. 3. 1197.5 336.833 3.524 2396 1216 2374
6 3 3 0. 0. 0. 1. 1. 3. 98. 51. 3.524 126 98 112
6 3 3 0. 0. 0. 1. 0.5 3. 168.5 114. 3.521 426 222 418
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.537 60 48 58
6 3 3 0.495 0.495 0.495 0. 0. 3. 0. 0. 3.501 35 35 33
6 3 3 0. 0. 0. 1. 0. 3. 89. 0. 3.511 158 85 144
6 3 3 0.188 0.188 0.188 1. 1. 3. 68.93 34.673 3.504 92 66 88
6 3 3 0. 0. 0. 1. 1. 3. 226.198 114.306 3.471 398 289 384
6 3 3 0.247 0.247 0.247 1. 0.504 3. 102.009 55.627 3.498 149 103 141
6 3 3 0.445 0.445 0.445 0.019 0.009 3. 240. 156. 3.481 313 276 305
6 3 3 0. 0. 0. 1. 1. 3. 182. 67.5 3.485 272 133 262
6 3 3 0. 0. 0. 0.333 0.333 3. 134. 12. 3.488 215 138 205
6 3 3 0. 0. 0. 0.5 0.375 3. 121. 71.333 3.518 231 143 238
6 3 3 0.613 0.613 0.613 0.99 0.99 3. 454.24 454.24 3.438 685 685 601
6 3 3 0. 0. 0. 2. 1. 3. 60.5 14. 3.491 91 62 77
6 3 3 0.287 0.287 0.287 1. 1. 3. 255.95 165.465 3.501 586 506 578
6 3 3 0.5 0.495 0.5 1.5 0.029 3. 321.25 107.25 3.491 846 498 824
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.524 429 429 908
6 3 3 0. 0. 0. 0.5 0.5 3. 124. 63. 3.508 153 118 145
6 3 3 0. 0. 0. 1. 1. 3. 497.693 249.732 3.518 1103 1103 1830
6 3 3 0.544 0.544 0.544 0. 0. 3. 0. 0. 3.508 25 25 22
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.481 69 66 63
6 3 3 0. 0. 0. 0.666 0.333 3. 152. 98. 3.452 278 195 264
6 3 3 0. 0. 0. 0.99 0.485 3. 89.82 47.469 3.498 205 178 206
6 3 3 0. 0. 0. 2. 1. 3. 584.75 262. 3.495 1238 514 1216
6 3 3 0.495 0.495 0.495 1.485 1.227 3. 616.272 309.069 3.498 976 783 1043
6 3 3 0.455 0.455 0.455 1. 1. 3. 255.574 255.574 3.501 1070 1070 858
6 3 3 0.009 0.009 0.009 1. 1. 3. 145.336 74.019 3.475 206 141 198
6 3 3 0. 0. 0. 1. 0.7 3. 106.4 76.571 3.498 262 256 253
6 3 3 0. 0. 0. 2. 2. 3. 168. 64.5 3.514 206 143 169
6 3 3 0.386 0.386 0.386 1.009 1.009 3. 145.891 72.485 3.547 344 231 336
6 3 3 0.178 0.178 0.178 2. 1.99 3. 939.366 380.831 3.514 1432 878 1418
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.491 42 30 40
6 3 3 0.168 0.168 0.168 0.98 0.455 3. 185. 97. 3.475 281 185 273
6 3 3 0.277 0.277 0.277 0.98 0.534 3. 82.949 43.5 3.462 127 84 123
6 3 3 0.5 0.5 0.5 0. 0. 3. 0. 0. 3.501 21 21 19
6 3 3 0.376 0.376 0.376 0. 0. 3. 0. 0. 3.547 35 35 33
6 3 3 0. 0. 0. 2. 1.541 3. 316.562 148.347 3.544 688 297 666
6 3 3 0. 0. 0. 1. 1. 3. 145.5 69. 3.511 156 156 104
6 3 3 0. 0. 0. 1.5 1.5 3. 210.75 103. 3.495 383 236 375
6 3 3 0.534 0.534 0.534 0.029 0.029 3. 137.25 45. 3.488 397 159 379
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.485 53 43 47
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.508 103 103 85
6 3 3 0. 0. 0. 1. 1. 3. 10. 10. 3.554 17 17 15
6 3 3 0. 0. 0. 2. 2. 3. 117.5 70. 3.501 213 126 191
6 3 3 0. 0. 0. 2. 2. 3. 292.034 103.212 3.465 1020 522 998
6 3 3 0.504 0.504 0.504 2. 2. 3. 458.074 306.311 3.504 1259 740 1237
6 3 3 0. 0. 0. 0.285 0.142 3. 154. 78. 3.541 297 174 289
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.471 0 0 164
6 3 3 0. 0. 0. 1.666 1.333 3. 273.166 104.166 3.544 517 312 495
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.495 60 54 58
6 3 3 0. 0. 0. 0.009 0.009 3. 249. 125. 3.504 362 245 348
6 3 3 0. 0. 0. 2. 1.752 3. 311.5 115.648 3.518 577 248 555
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.528 56 50 54
6 3 3 0.445 0.445 0.445 1. 1. 3. 135.405 68.376 3.475 276 276 131
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.511 99 87 97
6 3 3 0. 0. 0. 2. 2. 3. 901.925 281.232 3.468 5564 2362 5542
6 3 3 0. 0. 0. 0.5 0. 3. 131. 0. 3.508 239 162 231
6 3 3 1. 0.534 1. 2. 0.019 3. 117.5 52. 3.422 181 107 163
6 3 3 0.445 0.445 0.445 0. 0. 3. 0. 0. 3.537 25 25 22
6 3 3 0.306 0.297 0.306 1.99 1.544 3. 1132.36 480.39 3.518 2294 1097 2272
6 3 3 0. 0. 0. 1. 0.833 3. 143.666 128.8 3.471 341 341 260
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.478 60 48 58
6 3 3 0. 0. 0. 1.009 1.009 3. 167.148 81.688 3.57 1264 653 1242
6 3 3 0.465 0.465 0.465 0. 0. 3. 0. 0. 3.518 47 47 47
6 3 3 0. 0. 0. 1. 0.445 3. 159.93 106.488 3.514 270 157 262
6 3 3 0. 0. 0. 0.333 0. 3. 81. 0. 3.534 99 81 93
6 3 3 0. 0. 0. 1. 1. 3. 56. 12. 3.452 59 56 49
6 3 3 0.594 0.594 0.594 0.099 0.089 3. 518.299 349.9 3.481 1454 859 1446
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.491 69 57 67
6 3 3 0. 0. 0. 0.875 0.125 3. 126.142 66. 3.567 203 121 195
6 3 3 0. 0. 0. 1. 1. 3. 141. 70.5 3.455 204 141 196
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.514 69 57 67
6 3 3 0.5 0.5 0.5 0. 0. 3. 0. 0. 3.478 57 45 55
6 3 3 0.386 0.386 0.386 0.029 0.029 3. 231.75 100.25 3.488 490 247 468
6 3 3 0. 0. 0. 2. 0.97 3. 284.222 142.54 3.518 830 310 808
6 3 3 0.247 0.247 0.247 1. 1. 3. 79. 39.079 3.491 103 79 97
6 3 3 0. 0. 0. 2. 1. 3. 765.5 334. 3.462 1586 676 1564
6 3 3 0.009 0.009 0.009 0.009 0.009 3. 64. 26. 3.495 64 58 58
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.537 69 69 97
6 3 3 0.514 0.514 0.514 0. 0. 3. 0. 0. 3.435 22 22 22
6 3 3 0.445 0.445 0.445 1.009 1.009 3. 146.341 72.707 3.491 204 157 166
6 3 3 0.683 0.683 0.683 1.98 1.415 3. 139. 95.355 3.531 274 182 270
6 3 3 0.333 0.333 0.333 0.666 0.666 3. 97. 97. 3.537 0 0 148
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.501 37 37 31
6 3 3 0.524 0.524 0.524 0.99 0.99 3. 468.65 224.3 3.475 750 495 736
6 3 3 0.465 0.465 0.465 1. 1. 3. 104.514 104.514 3.524 164 164 162
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.501 214 214 196
6 3 3 0.485 0.485 0.485 0. 0. 3. 0. 0. 3.471 25 25 22
6 3 3 0.333 0.333 0.333 1.333 1.333 3. 441.5 143.5 3.495 572 320 468
6 3 3 0.445 0.445 0.445 1. 1. 3. 215.178 107.881 3.531 372 372 246
6 3 3 0.386 0.386 0.386 0.009 0.009 3. 165. 88. 3.445 194 169 180
6 3 3 0. 0. 0. 0.333 0.333 3. 103. 29. 3.485 163 99 149
6 3 3 0. 0. 0. 0.333 0.333 3. 36. 23. 3.452 39 36 37
6 3 3 0. 0. 0. 1. 1. 3. 54. 34. 3.518 83 49 75
6 3 3 0.455 0.465 0.455 1.99 1.99 3. 1360.3 501.509 3.534 2922 1660 1954
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.518 358 358 492
6 3 3 0.455 0.455 0.455 1. 1. 3. 54.138 54.138 3.498 138 138 111
6 3 3 0.584 0.584 0.584 1. 1. 3. 83.99 42.079 3.528 85 79 67
6 3 3 0. 0. 0. 1. 1. 3. 204. 123. 3.508 216 200 202
6 3 3 0.425 0.425 0.425 0. 0. 3. 0. 0. 3.478 61 61 53
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.495 48 38 42
6 3 3 0. 0. 0. 0.666 0.333 3. 161. 103. 3.488 230 204 222
6 3 3 0.297 0.297 0.297 0.504 0.504 3. 70.215 34.901 3.501 71 65 65
6 3 3 0.435 0.435 0.435 0. 0. 3. 0. 0. 3.537 85 85 119
6 3 3 0. 0. 0. 2. 0.91 3. 133.123 67.385 3.475 336 122 314
6 3 3 0. 0. 0. 0.75 0.75 3. 136.75 53.75 3.448 222 144 204
6 3 3 0.128 0.148 0.128 0.544 0.693 3. 141.175 67.362 3.468 879 449 857
6 3 3 0. 0. 0. 1. 0.524 3. 150.99 101.471 3.488 253 152 245
6 3 3 0. 0. 0. 0.683 0.683 3. 145.014 72.072 3.514 249 146 241
6 3 3 0.5 0.5 0.5 0. 0. 3. 0. 0. 3.501 20 20 16
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.544 109 103 107
6 3 3 1. 1. 1. 1. 1. 3. 193. 15. 3.458 193 189 180
6 3 3 0. 0. 0. 1.277 1.128 3. 318.217 149.678 3.528 992 496 970
6 3 3 0.574 0.574 0.574 0. 0. 3. 0. 0. 3.481 25 25 22
6 3 3 0.495 0.495 0.495 1. 1. 3. 79. 40.93 3.541 79 79 67
6 3 3 0. 0. 0. 1.009 1.009 3. 207.599 101.405 3.445 914 355 892
6 3 3 0. 0. 0. 0.666 0.666 3. 158. 83. 3.508 277 166 269
6 3 3 0. 0. 0. 0.666 0.333 3. 171.5 74. 3.521 249 160 227
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.514 69 63 67
6 3 3 0. 0. 0. 0.009 0.009 3. 374. 150. 3.458 514 374 500
6 3 3 0.465 0.465 0.465 0.96 0.96 3. 1065.82 530.958 3.518 1673 1667 1406
6 3 3 1. 1. 1. 1. 1. 3. 83. 83. 3.541 108 108 69
6 3 3 0.564 0.564 0.564 0.019 0.019 3. 303.5 131. 3.495 372 251 356
6 3 3 0. 0. 0. 1. 1. 3. 248.396 124.554 3.531 569 358 561
6 3 3 0. 0. 0. 1. 1. 3. 482. 246.5 3.488 750 481 736
6 3 3 0. 0. 0. 0.8 0.8 3. 140. 74. 3.521 203 142 189
6 3 3 0. 0. 0. 0.5 0. 3. 67. 0. 3.488 119 67 111
6 3 3 0.445 0.445 0.445 0. 0. 3. 0. 0. 3.554 35 35 33
6 3 3 1. 0.465 1. 1. 0.009 3. 32. 21. 3.448 55 32 49
6 3 3 0. 0. 0. 1. 1. 3. 133. 118. 3.524 166 166 136
6 3 3 0.168 0.168 0.168 0.029 0.029 3. 576. 210.5 3.511 1221 1221 778
6 3 3 0.495 0.495 0.495 0. 0. 3. 0. 0. 3.518 56 56 38
6 3 3 0. 0. 0. 0.485 0.485 3. 225. 112.489 3.481 352 282 344
6 3 3 0. 0. 0. 1.98 1.752 3. 1916.62 718.11 3.468 4341 2649 4319
6 3 3 0.217 0.217 0.217 2. 2. 3. 533.094 221.831 3.462 929 573 909
6 3 3 0.405 0.405 0.405 1. 0.9 3. 312.445 169.087 3.485 500 500 433
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.462 106 106 81
6 3 3 0. 0. 0. 0.99 0.99 3. 537.98 268.96 3.495 2178 2045 2164
6 3 3 0.415 0.415 0.415 1.019 1.019 3. 510.97 252.356 3.458 1546 1050 1526
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.514 108 102 106
6 3 3 0. 0. 0. 1. 0.666 3. 34. 22. 3.442 58 34 54
6 3 3 0. 0. 0. 2. 1. 3. 679.333 279.25 3.537 2103 655 2081
6 3 3 0. 0. 0. 0.333 0.333 3. 52. 41. 3.471 96 57 88
6 3 3 0. 0. 0. 1.5 1. 3. 203.333 128.5 3.475 483 354 461
6 3 3 0.524 0.524 0.524 0.98 0.98 3. 135. 67.181 3.495 142 142 124
6 3 3 0. 0. 0. 1. 0.544 3. 133.009 68.581 3.485 252 128 244
6 3 3 0.435 0.435 0.435 0.019 0.009 3. 130.5 42. 3.491 176 169 154
6 3 3 0. 0. 0. 1.333 1. 3. 199. 146.5 3.521 614 374 592
6 3 3 0.455 0.455 0.455 0. 0. 3. 0. 0. 3.511 50 47 44
6 3 3 0.524 0.524 0.524 1.534 1.534 3. 272.305 168.38 3.498 462 448 448
6 3 3 0.217 0.217 0.217 1. 0.396 3. 50.91 27.45 3.488 79 52 75
6 3 3 0.594 0.594 0.594 0.009 0.009 3. 171. 99. 3.528 171 165 161
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.518 102 102 119
6 3 3 2. 2. 2. 2. 2. 3. 18. 18. 3.508 29 29 12
6 3 3 0.257 0.257 0.257 0.534 0.534 3. 91.111 45.333 3.514 92 92 80
6 3 3 0. 0. 0. 1. 0.495 3. 281.554 190.94 3.458 599 599 482
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.462 102 102 119
6 3 3 1. 1. 1. 1. 1. 3. 85. 13. 3.491 85 85 76
6 3 3 0.396 0.396 0.396 0. 0. 3. 0. 0. 3.514 24 24 22
6 3 3 0. 0. 0. 1. 0.666 3. 173.666 132. 3.514 295 295 238
6 3 3 0. 0. 0. 1. 1. 3. 16. 16. 3.544 18 18 15
6 3 3 0. 0. 0. 0.98 0.98 3. 1633.82 813.727 3.508 2171 1655 2163
6 3 3 0.564 0.564 0.564 0. 0. 3. 0. 0. 3.551 282 278 276
6 3 3 0. 0. 0. 0.5 0.5 3. 233. 134. 3.504 240 233 226
6 3 3 0. 0. 0. 2. 0. 3. 523.5 0. 3.452 1058 411 1036
6 3 3 0. 0. 0. 1. 0.564 3. 89.742 49.807 3.521 640 472 626
6 3 3 0.504 0.504 0.504 0.019 0.009 3. 297.5 20. 3.478 427 427 181
6 3 3 0.93 0.93 0.93 1.99 1.99 3. 495.876 246.851 3.495 1510 533 1488
6 3 3 0.5 0.94 0.5 1. 1.009 3. 237.5 74.57 3.491 280 289 264
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.521 60 54 58
6 3 3 0. 0. 0. 1. 0.524 3. 128. 67. 3.498 252 128 244
6 3 3 0. 0. 0. 0.99 0.514 3. 128. 67. 3.514 252 128 244
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.577 40 30 34
6 3 3 0.514 0.514 0.514 0.089 0.069 3. 768.4 393.375 3.551 2448 1649 2426
6 3 3 0. 0. 0. 0.25 0.25 3. 207. 120. 3.488 207 207 188
6 3 3 0.524 0.524 0.524 0. 0. 3. 0. 0. 3.511 44 44 36
6 3 3 0.485 0.485 0.485 0. 0. 3. 0. 0. 3.521 30 30 22
6 3 3 0. 0. 0. 1.333 1. 3. 103.5 85.25 3.501 200 200 108
6 3 3 0.009 0.009 0.009 1. 1. 3. 149.108 74.504 3.518 920 920 747
6 3 3 0. 0. 0. 1. 0. 3. 77. 0. 3.537 151 77 137
6 3 3 0. 0. 0. 0.666 0.333 3. 57. 44. 3.547 89 56 81
6 3 3 0.277 0.277 0.277 1. 0.534 3. 66.009 37.537 3.508 95 67 87
6 3 3 0. 0. 0. 1. 1. 3. 22. 12. 3.468 32 29 26
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.455 52 52 43
6 3 3 0.333 0.333 0.333 0. 0. 3. 0. 0. 3.498 63 63 40
6 3 3 0. 0. 0. 0.25 0.25 3. 67. 44. 3.491 79 70 68
6 3 3 0.333 0.333 0.333 1. 1. 3. 80.333 68. 3.504 117 101 109
6 3 3 0. 0. 0. 2. 1.6 3. 705.8 299.7 3.511 1566 786 1544
6 3 3 0. 0. 0. 2. 2. 3. 306.5 62. 3.475 345 297 323
6 3 3 0. 0. 0. 0.5 0. 3. 226. 0. 3.468 0 0 361
6 3 3 0.891 0.891 0.891 1. 1. 3. 34.544 34.544 3.508 43 43 38
6 3 3 0. 0. 0. 1. 1. 3. 42. 29. 3.501 71 51 57
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.495 60 54 58
6 3 3 0. 0. 0. 0.666 0.666 3. 274. 136. 3.531 274 274 190
6 3 3 1. 1. 1. 0.5 1. 3. 127. 59.5 3.521 127 127 110
6 3 3 0. 0. 0. 1. 1. 3. 43. 16.5 3.485 115 33 95
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.498 47 47 75
6 3 3 0. 0. 0. 1. 0.5 3. 157.5 96. 3.541 249 190 227
6 3 3 0.287 0.287 0.287 1. 0.514 3. 88.029 48.519 3.508 128 83 120
6 3 3 0. 0. 0. 1. 0.5 3. 50. 38. 3.518 99 58 91
6 3 3 0.5 0.5 0.5 1. 1. 3. 41. 20.5 3.481 42 41 36
6 3 3 0.99 0.99 0.99 1. 1. 3. 42.435 42.435 3.475 47 47 33
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.541 94 88 92
6 3 3 0. 0. 0. 1. 1. 3. 391. 152. 3.504 532 300 510
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.551 148 140 140
6 3 3 0.514 0.514 0.514 0. 0. 3. 0. 0. 3.471 30 30 22
6 3 3 0. 0. 0. 0.5 0. 3. 56. 0. 3.521 85 56 71
6 3 3 0. 0. 0. 1. 0. 3. 21. 0. 3.544 52 21 48
6 3 3 0. 0. 0. 1. 1. 3. 141. 60. 3.501 230 141 222
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.508 50 38 48
6 3 3 0.5 0.5 0.5 0.5 0.5 3. 26. 11. 3.475 38 38 34
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.537 60 54 58
6 3 3 0.306 0.306 0.306 1. 0.554 3. 52.115 30.572 3.485 149 149 111
6 3 3 0.666 0.666 0.666 1.333 1. 3. 144.5 64.5 3.491 302 302 190
6 3 3 0.495 0.495 0.495 1.98 1.98 3. 663.925 343.47 3.518 1401 961 1387
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.498 40 30 34
6 3 3 0.584 0.584 0.584 0.99 0.99 3. 155. 77.46 3.518 156 150 144
6 3 3 0. 0. 0. 2. 2. 3. 486. 173.75 3.471 982 522 960
6 3 3 0. 0. 0. 2. 1. 3. 384.666 140. 3.554 735 430 713
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.488 0 0 0
6 3 3 0.465 0.465 0.465 0. 0. 3. 0. 0. 3.501 22 22 22
6 3 3 0. 0. 0. 1. 0.554 3. 96.91 64.446 3.458 165 98 157
6 3 3 0. 0. 0. 2. 1.356 3. 704.46 267.514 3.485 8552 4521 8530
6 3 3 0. 0. 0. 1. 1. 3. 90. 45. 3.478 114 90 100
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.465 225 213 440
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.537 40 40 34
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.521 227 227 266
6 3 3 0. 0. 0. 1.666 1.666 3. 438. 168. 3.504 717 498 695
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.478 37 27 31
6 3 3 0. 0. 0. 1.732 0.722 3. 1092.35 550.264 3.504 3365 1519 3343
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.501 39 27 37
6 3 3 0. 0. 0. 0.428 0.428 3. 134.333 71. 3.518 142 129 134
6 3 3 0. 0. 0. 1. 0.5 3. 320. 104. 3.485 464 223 442
6 3 3 0. 0. 0. 2. 2. 3. 427. 145.41 3.485 695 308 673
6 3 3 0.386 0.386 0.386 1. 0.99 3. 136.405 67.87 3.458 139 139 124
6 3 3 0.554 0.554 0.554 0. 0. 3. 0. 0. 3.481 27 27 22
6 3 3 0. 0. 0. 1. 1. 3. 162.792 81.386 3.534 520 341 506
6 3 3 0.465 0.465 0.465 0. 0. 3. 0. 0. 3.514 47 47 38
6 3 3 0. 0. 0. 1. 0.485 3. 136.089 71.551 3.537 241 137 233
6 3 3 0. 0. 0. 0. 0. 3. 0. 0. 3.541 37 31 31
6 3 3 0. 0. 0. 1.5 1. 3. 445. 219.5 3.481 1492 486 1470
6 3 3 0. 0. 0. 0.99 0.99 3. 164.68 84.47 3.471 374 351 360
6 3 3 0.485 0.475 0.485 0.99 0.99 3. 944.87 567.4 3.495 1903 2095 1300
6 3 3 0. 0. 0. 1. 1. 3. 130. 115. 3.501 164 129 156
6 3 3 0. 0. 0. 0.5 0. 3. 75. 0. 3.481 96 71 82
6 3 3 0.455 0.455 0.455 2. 2. 3. 355.019 118.975 3.452 666 265 644
