x nb_comp nb_ap nb_modif_g nb_modif_l nb_modif_cent nb_msg_g nb_msg_l nb_msg_cent msg_size_g msg_size_l msg_size_cent tcl_size_g tcl_size_l tcl_size_cent
2 3 6 0. 0. 0. 1. 1. 3. 46. 19. 4.435 55 46 55
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.557 18 18 18
2 3 6 0. 0. 0. 0.5 0.5 3. 103. 61. 4.452 134 99 122
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.458 21 21 21
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.481 41 41 30
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.412 17 17 15
2 3 6 1. 1. 1. 1. 1. 3. 172. 70. 4.455 172 172 102
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.557 42 42 40
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.359 17 17 15
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.498 57 57 57
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.445 23 23 21
2 3 6 0.514 0.514 0.514 0.009 0.009 3. 82. 26. 4.462 114 82 106
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.425 111 79 101
2 3 6 0.5 0.5 0.5 0.5 0. 3. 34. 0. 4.514 75 34 63
2 3 6 0.445 0.445 0.445 0.009 0.009 3. 51. 24. 4.6 51 45 47
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.57 18 18 18
2 3 6 0. 0. 0. 1. 1. 3. 56. 10. 4.458 82 56 82
2 3 6 0.534 0.534 0.534 0. 0. 3. 0. 0. 4.603 42 42 53
2 3 6 0. 0. 0. 1. 0. 3. 40. 0. 4.541 67 37 63
2 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.541 31 31 31
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.455 24 24 24
2 3 6 1. 0.5 1. 1. 0.5 3. 125. 23. 4.498 231 125 227
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.458 21 21 19
2 3 6 0. 0. 0. 1. 1. 3. 24. 24. 4.534 24 24 21
2 3 6 0. 0. 0. 0.5 0.5 3. 48. 24. 4.528 78 48 74
2 3 6 1. 1. 1. 1. 1. 3. 132. 66. 4.498 204 132 202
2 3 6 0. 0. 0. 1. 0. 3. 34. 0. 4.485 58 34 54
2 3 6 1. 1. 1. 2. 2. 3. 65. 27. 4.488 108 66 96
2 3 6 1. 1. 1. 2. 2. 3. 130. 20.5 4.679 231 114 223
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.557 20 20 18
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.432 19 19 19
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.349 16 16 12
2 3 6 0. 0. 0. 1. 0. 3. 38. 0. 4.61 56 32 52
2 3 6 0.534 0.534 0.534 0. 0. 3. 0. 0. 4.57 31 31 31
2 3 6 0.5 0.5 0.5 1. 0.75 3. 36. 22.666 4.343 81 38 81
2 3 6 0.415 0.415 0.415 0.009 0.009 3. 44. 29. 4.508 64 47 58
2 3 6 0. 0. 0. 0.5 0. 3. 21. 0. 4.511 68 24 66
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.382 24 24 22
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.33 50 35 42
2 3 6 0. 0. 0. 1. 0.666 3. 52.666 38.5 4.445 127 64 127
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.521 47 47 45
2 3 6 0. 0. 0. 0.5 0.5 3. 29. 12. 4.455 63 25 57
2 3 6 0. 0. 0. 1. 1. 3. 125.666 59.333 4.551 177 144 173
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.455 20 20 18
2 3 6 0. 0. 0. 0.5 0.5 3. 29. 12. 4.537 63 29 57
2 3 6 0.544 0.544 0.544 0.009 0.019 3. 84. 40.5 4.491 97 84 93
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.551 18 18 18
2 3 6 0. 0. 0. 1. 0. 3. 66. 0. 4.471 118 66 110
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.415 21 21 21
2 3 6 0.584 0.584 0.584 0. 0. 3. 0. 0. 4.399 42 42 42
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.577 43 43 37
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.488 20 20 18
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.481 76 64 76
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.564 40 36 32
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.521 24 24 24
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.511 27 27 27
2 3 6 0.425 0.425 0.425 0.009 0.009 3. 62. 24. 4.643 82 62 80
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.61 42 39 37
2 3 6 0. 0. 0. 2. 0. 3. 93. 0. 4.693 306 51 300
2 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.511 31 31 31
2 3 6 0.445 0.445 0.445 0.009 0.009 3. 41. 21. 4.481 49 42 47
2 3 6 0. 0. 0. 2. 2. 3. 30. 14. 4.422 34 34 30
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.353 34 28 28
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.481 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.422 66 39 66
2 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.491 31 31 31
2 3 6 0.333 0.4 0.333 1.333 1. 3. 47. 26.625 4.458 138 50 126
2 3 6 0.594 0.594 0.594 1. 1. 3. 100.059 50.059 4.613 110 102 110
2 3 6 0.564 0.564 0.564 0. 0. 3. 0. 0. 4.564 36 36 31
2 3 6 0. 0. 0. 1. 1. 3. 90. 46. 4.504 114 86 100
2 3 6 0. 0. 0. 1. 1. 3. 48. 16. 4.432 64 48 54
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.534 24 24 24
2 3 6 0.178 0.178 0.178 0. 0. 3. 0. 0. 4.452 115 97 115
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.607 51 39 49
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.577 42 42 40
2 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.458 104 77 102
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.432 76 76 76
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.445 20 20 18
2 3 6 0.534 0.534 0.534 0. 0. 3. 0. 0. 4.402 31 31 31
2 3 6 0. 0. 0. 1. 1. 3. 186.5 52.5 4.432 260 191 248
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.478 24 24 24
2 3 6 0. 0. 0. 1. 1. 3. 34. 18. 4.501 40 34 36
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.58 20 20 18
2 3 6 0.405 0.405 0.405 0.019 0.019 3. 38. 38. 4.656 64 64 64
2 3 6 1. 1. 1. 1. 1. 3. 30. 15. 4.458 36 30 30
2 3 6 0. 0. 0. 1. 0. 3. 71. 0. 4.488 149 59 147
2 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.597 31 31 31
2 3 6 0. 0. 0. 1. 0. 3. 44. 0. 4.491 94 44 90
2 3 6 1. 1. 1. 1. 1. 3. 26. 12. 4.448 68 55 56
2 3 6 2. 2. 2. 1. 1. 3. 10. 10. 4.386 17 17 15
2 3 6 0. 0. 0. 0.5 0. 3. 27. 0. 4.336 59 27 57
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.765 21 21 21
2 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.574 42 42 42
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.438 37 31 31
2 3 6 1. 0.514 1. 1. 0.009 3. 92. 30. 4.528 135 80 133
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 51 39 39
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.504 113 113 111
2 3 6 0.554 0.554 0.554 1. 1. 3. 100.099 50.089 4.438 110 102 110
2 3 6 1. 1. 1. 1. 1. 3. 65. 31. 4.62 107 107 78
2 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.481 42 42 42
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.65 25 25 25
2 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.429 31 31 31
2 3 6 0. 0. 0. 1. 1. 3. 31. 13. 4.363 59 31 57
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.636 16 16 12
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.194 76 64 76
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.471 49 37 49
2 3 6 0.485 0.485 0.485 0.009 0.009 3. 21. 21. 4.409 41 37 37
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.402 40 40 38
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.485 27 27 19
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.541 17 17 15
2 3 6 0. 0. 0. 2. 2. 3. 17. 17. 4.442 24 24 24
2 3 6 0.554 0.554 0.554 0.009 0.009 3. 27. 27. 4.478 31 31 31
2 3 6 0. 0. 0. 1. 1. 3. 85. 42.5 4.366 116 85 112
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.465 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.663 23 23 19
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.564 18 18 18
2 3 6 1. 0.455 1. 1. 0.009 3. 116. 30. 4.455 116 104 106
2 3 6 0. 0. 0. 1. 0. 3. 40. 0. 4.415 69 28 69
2 3 6 0.485 0.485 0.485 0. 0. 3. 0. 0. 4.617 31 31 31
2 3 6 0. 0. 0. 1. 1. 3. 91.333 46. 4.537 126 86 122
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.524 52 52 52
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.485 54 42 52
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.435 18 18 18
2 3 6 0.25 0.25 0.25 1. 1. 3. 98.5 45.5 4.336 141 94 141
2 3 6 0.5 0.5 0.5 0.5 0.5 3. 15. 15. 4.547 23 23 21
2 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.435 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 21 21 21
2 3 6 1. 1. 1. 1. 1. 3. 52. 19. 4.405 81 42 75
2 3 6 2. 2. 2. 1. 1. 3. 42. 21. 4.636 42 42 42
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.465 21 21 19
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.501 25 25 25
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.521 21 21 21
2 3 6 0.666 0.5 0.666 2. 1.25 3. 152.666 55.375 4.551 470 133 468
2 3 6 0.455 0.455 0.455 0.009 0.009 3. 128. 65. 4.425 260 128 252
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.495 19 19 15
2 3 6 2. 2. 2. 1. 1. 3. 16. 16. 4.376 24 24 21
2 3 6 0. 0. 0. 1. 0. 3. 54. 0. 4.61 118 54 116
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.551 43 40 37
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.429 21 21 21
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.468 17 17 15
2 3 6 0. 0. 0. 0.25 0.25 3. 92. 49. 4.574 135 92 133
2 3 6 0. 0. 0. 2. 2. 3. 122. 59. 4.547 186 106 168
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.646 52 52 50
2 3 6 0. 0. 0. 2. 1. 3. 57. 27. 4.491 153 49 147
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.567 24 24 22
2 3 6 0.445 0.445 0.445 0. 0. 3. 0. 0. 4.511 28 28 28
2 3 6 0.594 0.594 0.594 0.009 0.009 3. 127. 65. 4.518 162 127 160
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.547 20 20 18
2 3 6 0. 0. 0. 1. 0. 3. 33. 0. 4.402 68 24 66
2 3 6 0. 0. 0. 1. 1. 3. 123. 32. 4.353 167 119 149
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.386 20 20 18
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.425 20 20 18
2 3 6 0. 0. 0. 1. 1. 3. 46. 13. 4.587 105 37 105
2 3 6 0.4 0.4 0.4 1. 1. 3. 32.6 32.6 4.488 54 54 54
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.531 17 17 15
2 3 6 0. 0. 0. 1. 1. 3. 33. 16. 4.475 67 24 63
2 3 6 1.029 1.029 1.029 1. 1. 3. 37.079 37.079 4.584 42 42 42
2 3 6 1. 0.8 1. 2. 1.2 3. 88. 32.6 4.402 129 64 123
2 3 6 1. 1. 1. 1. 1. 3. 18. 18. 4.422 20 20 18
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.485 21 21 21
2 3 6 0. 0. 0. 1. 0. 3. 24. 0. 4.445 52 24 42
2 3 6 0.5 0.5 0.5 0.5 0.5 3. 50. 33. 4.481 87 50 75
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.6 50 50 46
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.468 18 18 18
2 3 6 0. 0. 0. 2. 1. 3. 37.5 13. 4.422 80 55 78
2 3 6 0. 0. 0. 1. 1. 3. 113.099 56.594 4.504 260 198 254
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.518 27 27 25
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.541 50 50 48
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.429 45 45 34
2 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.58 42 42 42
2 3 6 0. 0. 0. 1. 1. 3. 136. 68.333 4.481 155 138 155
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.432 25 25 25
2 3 6 0. 0. 0. 1. 0. 3. 34. 0. 4.594 58 34 54
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.442 21 21 21
2 3 6 0.5 0.5 0.5 0.5 0.5 3. 64. 16. 4.435 78 65 77
2 3 6 0. 0. 0. 1. 1. 3. 55. 26. 4.485 66 54 56
2 3 6 0.425 0.425 0.425 0. 0. 3. 0. 0. 4.488 31 31 31
2 3 6 0.495 0.495 0.495 0.009 0.009 3. 23. 23. 4.501 31 31 31
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.534 22 22 22
2 3 6 1. 0.5 1. 1. 0.5 3. 46. 28. 4.554 74 38 72
2 3 6 0. 0. 0. 2. 2. 3. 80. 37. 4.534 134 76 128
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.574 48 35 44
2 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.511 31 31 31
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.528 20 20 18
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.778 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.495 18 18 18
2 3 6 0. 0. 0. 1. 1. 3. 28. 15. 4.564 34 29 30
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.455 38 35 32
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.584 24 24 24
2 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.419 31 31 31
2 3 6 0. 0. 0. 1. 0. 3. 69. 0. 4.402 141 61 123
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.504 24 24 24
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.369 21 21 19
2 3 6 0. 0. 0. 2. 1. 3. 50. 39. 4.561 82 57 78
2 3 6 0. 0. 0. 1. 1. 3. 97. 48. 4.468 146 90 146
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.372 55 55 55
2 3 6 0. 0. 0. 1. 1. 3. 50. 28. 4.339 91 50 77
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.498 39 39 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.58 48 42 46
2 3 6 1. 1. 1. 1. 1. 3. 13. 13. 4.432 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.613 20 20 18
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.574 43 43 43
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.455 18 18 18
2 3 6 0. 0. 0. 0.75 0.75 3. 40. 22.666 4.547 69 49 63
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.577 21 21 19
2 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.561 42 42 42
2 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.554 31 31 31
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.452 20 20 18
2 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.485 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.495 24 24 24
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.481 25 25 25
2 3 6 0. 0. 0. 1. 1. 3. 90. 52. 4.544 133 90 129
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.594 21 21 21
2 3 6 0.247 0.247 0.247 1. 1. 3. 72.91 36.336 4.557 115 82 115
2 3 6 0. 0. 0. 0.5 0.5 3. 79. 39. 4.396 86 74 82
2 3 6 2. 2. 2. 1. 1. 3. 12. 12. 4.504 19 19 12
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.547 20 20 18
2 3 6 1. 1. 1. 0.5 0.5 3. 16. 16. 4.541 27 27 27
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.57 54 54 48
2 3 6 1.029 1.029 1.029 0. 0. 3. 0. 0. 4.501 42 42 42
2 3 6 0. 0. 0. 1. 1. 3. 38. 22. 4.501 48 29 48
2 3 6 0. 0. 0. 1. 0. 3. 71. 0. 4.412 148 59 136
2 3 6 0.386 0.386 0.386 0. 0. 3. 0. 0. 4.676 74 68 68
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.382 20 20 18
2 3 6 0. 0. 0. 0.5 0.5 3. 22. 10. 4.432 42 42 40
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.409 20 20 18
2 3 6 0.5 0.5 0.5 0.5 0.5 3. 42. 21. 4.6 44 42 44
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.409 46 34 46
2 3 6 0.356 0.356 0.356 0. 0. 3. 0. 0. 4.488 31 31 31
2 3 6 1. 1. 1. 2. 2. 3. 47. 15.5 4.613 81 46 81
2 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.537 31 31 31
2 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.452 36 36 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.359 18 18 18
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.557 21 21 21
2 3 6 2. 2. 2. 1. 1. 3. 19. 19. 4.485 21 21 21
2 3 6 0. 0. 0. 0.5 0. 3. 37. 0. 4.491 68 26 66
2 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.481 31 31 31
2 3 6 0. 0. 0. 1. 0. 3. 55. 0. 4.392 79 55 77
2 3 6 1. 1. 1. 1. 1. 3. 32. 16. 4.564 38 36 36
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.541 21 21 21
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.57 18 18 18
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.471 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.613 94 94 90
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.594 27 27 27
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.247 20 20 18
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.471 37 37 31
2 3 6 0. 0. 0. 1. 0. 3. 27. 0. 4.534 59 27 57
2 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.468 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.58 41 31 37
2 3 6 1. 1. 1. 1. 1. 3. 51. 16. 4.508 51 51 42
2 3 6 1. 0.584 1. 1. 0.009 3. 51. 27. 4.468 78 54 74
2 3 6 0.5 0.5 0.5 0.5 0.5 3. 23. 23. 4.425 37 37 31
2 3 6 0.435 0.435 0.435 0. 0. 3. 0. 0. 4.623 31 31 31
3 3 6 0. 0. 0. 0.333 0.333 3. 26. 13. 4.452 51 51 49
3 3 6 0.544 0.544 0.544 0.009 0.009 3. 48. 48. 4.32 70 70 66
3 3 6 0. 0. 0. 2. 2. 3. 294. 43.5 4.415 370 238 340
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 42 42 34
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.372 49 49 49
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.524 85 61 85
3 3 6 0.2 0.2 0.2 0.8 0.8 3. 101.25 33.5 4.31 199 93 185
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.524 18 18 18
3 3 6 0.297 0.297 0.297 0.376 0.217 3. 330.342 104.181 4.554 1172 505 1160
3 3 6 0. 0. 0. 2. 1. 3. 88. 47.5 4.58 205 82 197
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.57 20 20 18
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.458 83 83 77
3 3 6 0.96 0.96 0.96 0.99 0.99 3. 43.38 43.38 4.561 52 52 52
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.564 55 55 55
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.521 19 19 15
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.419 224 204 214
3 3 6 0. 0. 0. 1. 1. 3. 155. 46. 4.544 213 155 201
3 3 6 0. 0. 0. 0.5 0. 3. 76. 0. 4.551 139 64 131
3 3 6 0. 0. 0. 1. 1. 3. 67. 40. 4.465 151 89 139
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.554 20 20 18
3 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.422 31 31 31
3 3 6 1. 1. 1. 2. 1. 3. 56. 15. 4.63 79 47 75
3 3 6 0. 0. 0. 2. 2. 3. 228. 75. 4.25 292 164 205
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.422 21 21 21
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.584 41 37 37
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.594 21 21 21
3 3 6 0.5 0.5 0.5 0.5 0.5 3. 69. 16. 4.392 95 56 93
3 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.442 31 31 31
3 3 6 0. 0. 0. 0.4 0.4 3. 102.5 60. 4.617 137 112 133
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.33 21 21 21
3 3 6 0. 0. 0. 1. 1. 3. 308. 81.25 4.531 411 392 407
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.541 49 43 49
3 3 6 0.5 0.5 0.5 1. 1. 3. 61. 18.5 4.465 116 86 114
3 3 6 0. 0. 0. 1. 1. 3. 98. 48. 4.386 138 86 134
3 3 6 0.524 0.524 0.524 0.009 0.009 3. 60. 60. 4.561 87 87 72
3 3 6 1. 0.514 1. 2. 0.019 3. 212.5 59.5 4.376 280 196 266
3 3 6 0.666 0.666 0.666 0. 0. 3. 0. 0. 4.574 56 44 54
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.32 24 24 24
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.458 60 48 60
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.386 21 21 21
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.359 18 18 16
3 3 6 0.514 0.514 0.514 1. 1. 3. 174.346 87.217 4.508 203 177 199
3 3 6 0. 0. 0. 1.5 1. 3. 289.5 68. 4.435 927 314 865
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.504 18 18 18
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.455 19 19 15
3 3 6 0. 0. 0. 1. 0. 3. 21. 0. 4.465 59 29 57
3 3 6 0.475 0.475 0.475 1. 1. 3. 95.207 47.554 4.63 102 90 98
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.425 76 52 76
3 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.422 31 31 31
3 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.504 24 24 22
3 3 6 1. 2. 1. 2. 2. 3. 203. 42.5 4.495 249 230 243
3 3 6 1. 1. 1. 1. 1. 3. 29. 29. 4.491 44 44 40
3 3 6 0.227 0.227 0.227 1. 1. 3. 73.069 37.089 4.6 115 82 115
3 3 6 0. 0. 0. 1. 0. 3. 47. 0. 4.584 87 47 75
3 3 6 1. 1. 1. 1. 1. 3. 41. 15. 4.521 65 65 60
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.59 120 100 110
3 3 6 0. 0. 0. 0.333 0.333 3. 291. 144. 4.435 291 291 237
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.557 45 33 43
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.676 21 21 21
3 3 6 0.564 0.564 0.564 0. 0. 3. 0. 0. 4.504 104 86 102
3 3 6 0. 0. 0. 0.5 0.5 3. 128. 40. 4.372 180 122 176
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.603 42 30 40
3 3 6 0.333 0.333 0.333 0. 0. 3. 0. 0. 4.419 24 24 22
3 3 6 0. 0. 0. 0.5 0. 3. 60. 0. 4.541 107 60 103
3 3 6 0. 0. 0. 0.333 0. 3. 27. 0. 4.455 52 33 48
3 3 6 0. 0. 0. 0.333 0.333 3. 27. 12. 4.471 52 30 48
3 3 6 0. 0. 0. 0.5 0. 3. 34. 0. 4.396 52 39 42
3 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.514 31 31 31
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.554 21 21 21
3 3 6 0. 0. 0. 0.5 0.5 3. 87. 27. 4.511 134 87 134
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.574 85 85 85
3 3 6 0.425 0.425 0.425 0. 0. 3. 0. 0. 4.6 31 31 31
3 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.359 20 20 18
3 3 6 0.333 0.333 0.333 1.333 1. 3. 59.666 47.25 4.653 129 86 121
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.481 45 33 43
3 3 6 0. 0. 0. 0.333 0.333 3. 130. 81. 4.429 153 130 149
3 3 6 0. 0. 0. 1. 1. 3. 95.714 48. 4.442 138 102 134
3 3 6 0. 0. 0. 1. 1. 3. 50. 33. 4.584 118 46 102
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.544 81 81 50
3 3 6 0. 0. 0. 2. 1. 3. 191. 65. 4.442 240 210 208
3 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.518 24 24 24
3 3 6 0. 0. 0. 1.2 0.6 3. 94.2 39.75 4.452 386 252 350
