x nb_comp nb_ap nb_modif_g nb_modif_l nb_modif_cent nb_msg_g nb_msg_l nb_msg_cent msg_size_g msg_size_l msg_size_cent tcl_size_g tcl_size_l tcl_size_cent
2 3 6 1. 1. 1. 2. 2. 3. 18.5 9. 4.557 42 32 42
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.498 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.514 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.402 0 0 0
2 3 6 0.227 0.227 0.227 0.643 0.643 3. 32.511 26.19 4.759 102 50 102
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.501 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.587 20 20 18
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.541 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.425 0 0 0
2 3 6 1. 1. 1. 1. 1.5 3. 41.5 32.25 4.511 68 49 64
2 3 6 0. 0. 0. 1. 1. 3. 8. 8. 4.521 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 4. 4. 4.57 0 0 0
2 3 6 0. 0. 0. 2. 2. 3. 22.5 22.5 4.511 0 0 0
2 3 6 1. 1. 1. 1. 1. 3. 16. 16. 4.491 19 19 18
2 3 6 0. 0. 0. 1. 1. 3. 50. 50. 4.435 0 0 0
2 3 6 0. 0. 0. 0.5 0.5 3. 18. 18. 4.564 0 0 0
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.504 19 19 15
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.445 0 0 0
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.514 24 24 24
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.399 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.448 0 0 0
2 3 6 0. 0. 0. 0.333 0.333 3. 20. 20. 4.683 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.603 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.419 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.547 21 21 18
2 3 6 0. 0. 0. 1. 1. 3. 8. 8. 4.432 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.511 0 0 0
2 3 6 1. 0.666 1. 2. 1.333 3. 32.5 24. 4.419 62 42 54
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.442 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.498 18 18 18
2 3 6 0.544 0.544 0.544 0.009 0.009 3. 19. 19. 4.346 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.445 0 0 0
2 3 6 1. 1. 1. 0.5 0.5 3. 13. 13. 4.702 21 21 21
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.58 21 21 21
2 3 6 0.594 0.594 0.594 0. 0. 3. 0. 0. 4.534 30 30 28
2 3 6 0. 0. 0. 0.333 0.333 3. 58.5 58.5 4.597 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.415 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.432 0 0 0
2 3 6 0.5 0.5 0.5 1. 1. 3. 14.5 9.5 4.587 36 29 30
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.508 63 63 63
2 3 6 0.603 0.603 0.603 0. 0. 3. 0. 0. 4.508 31 31 31
2 3 6 1. 1. 1. 4. 4. 3. 28.75 11.25 4.521 74 42 72
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.683 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.452 0 0 0
2 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.412 31 31 31
2 3 6 0. 0. 0. 2. 2. 3. 42.5 42.5 4.481 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 60. 60. 4.544 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.475 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.468 0 0 0
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.455 19 19 19
2 3 6 1. 1. 1. 4. 4. 3. 40.25 20.75 4.412 74 68 66
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.465 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.409 0 0 0
2 3 6 0. 0. 0. 2. 2. 3. 73.5 73.5 4.623 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.508 0 0 0
2 3 6 0.534 0.534 0.534 0.009 0.009 3. 72. 72. 4.511 31 31 31
2 3 6 0. 0. 0. 0.5 0.5 3. 4. 4. 4.58 0 0 0
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.415 24 24 24
2 3 6 0.5 0.5 0.5 1. 1. 3. 22.5 8.5 4.501 69 36 63
2 3 6 1. 1. 1. 2. 2. 3. 20.5 13. 4.534 60 28 60
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.326 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.521 18 18 18
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.488 0 0 0
2 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.405 30 30 28
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.498 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.313 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.485 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 103. 103. 4.425 0 0 0
2 3 6 0.584 0.584 0.584 1.584 1.584 3. 68.767 54.183 4.432 110 102 110
2 3 6 0.495 0.495 0.495 0. 0. 3. 0. 0. 4.363 33 33 28
2 3 6 0. 0. 0. 1. 1. 3. 33. 33. 4.432 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.386 21 21 21
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.514 20 20 18
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.504 54 48 48
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.57 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.524 0 0 0
2 3 6 1. 1. 1. 2. 2. 3. 32.5 8.5 4.376 143 48 141
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.481 42 38 36
2 3 6 1. 1. 1. 2. 2. 3. 20.5 11.5 4.636 63 34 63
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.537 0 0 0
2 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.623 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.468 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.419 24 24 24
2 3 6 0.475 0.475 0.475 0.009 0.009 3. 35. 35. 4.564 58 58 58
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.554 24 24 24
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.554 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 50. 50. 4.587 0 0 0
2 3 6 0. 0. 0. 0.5 0.5 3. 43. 43. 4.64 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.59 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.537 0 0 0
2 3 6 0.415 0.415 0.415 0. 0. 3. 0. 0. 4.468 31 31 31
2 3 6 0. 0. 0. 0.5 0.5 3. 35. 35. 4.567 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.452 0 0 0
2 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.518 31 31 31
2 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.541 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.561 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.6 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 0 0 0
2 3 6 0. 0. 0. 0.357 0.357 3. 26.8 26.8 4.293 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.356 0 0 0
2 3 6 0. 0. 0. 0.666 0.666 3. 26.75 26.75 4.405 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.455 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.521 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.478 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.537 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.386 34 30 26
2 3 6 0. 0. 0. 0.5 0.5 3. 4. 4. 4.462 0 0 0
2 3 6 1. 1. 1. 2. 2. 3. 17. 10.5 4.372 68 68 39
2 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.339 28 28 28
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.409 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 4. 4. 4.551 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 46.666 46.666 4.6 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 36. 36. 4.534 0 0 0
2 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.488 31 31 31
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.448 63 54 63
2 3 6 1. 1. 1. 2. 2. 3. 14.5 9.5 4.574 40 29 36
2 3 6 1. 1. 1. 2. 2. 3. 24. 9.5 4.63 42 41 36
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.544 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.59 0 0 0
2 3 6 0.5 0.5 0.5 1.5 1.5 3. 26. 18.75 4.462 44 37 38
2 3 6 0. 0. 0. 0.666 0.666 3. 32.5 32.5 4.537 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.584 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.336 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.567 0 0 0
2 3 6 0. 0. 0. 0.333 0.333 3. 34. 34. 4.343 0 0 0
2 3 6 1. 1. 1. 3. 2. 3. 76.666 8. 4.369 251 78 225
2 3 6 0. 0. 0. 0.4 0.4 3. 26.5 26.5 4.313 0 0 0
2 3 6 0. 0. 0. 0.5 0.5 3. 4. 4. 4.524 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.498 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.386 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.574 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.399 0 0 0
2 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.432 42 42 42
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.511 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.435 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.488 23 23 21
2 3 6 0.425 0.425 0.425 0. 0. 3. 0. 0. 4.531 31 31 31
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.521 20 20 18
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.465 24 24 24
2 3 6 0.237 0.237 0.237 0.742 0.742 3. 33.215 27.019 4.438 102 62 102
2 3 6 0.5 0.5 0.5 1. 1. 3. 30.5 30.5 4.455 44 44 42
2 3 6 0. 0. 0. 2. 2. 3. 11.5 11.5 4.349 0 0 0
2 3 6 0. 0. 0. 1.333 1.333 3. 28.333 28.333 4.528 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.57 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.488 0 0 0
2 3 6 1.029 1.029 1.029 0. 0. 3. 0. 0. 4.491 46 46 42
2 3 6 0. 0. 0. 1. 1. 3. 19. 19. 4.356 0 0 0
2 3 6 2. 2. 2. 1. 1. 3. 19. 19. 4.478 27 27 27
2 3 6 1.009 1.009 1.009 1.207 1.207 3. 36.222 36.222 4.432 42 42 42
2 3 6 0.514 0.514 0.514 0.009 0.009 3. 28. 28. 4.478 31 31 31
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.508 17 17 15
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.511 0 0 0
2 3 6 0.5 0.5 0.5 1. 1. 3. 16. 8.5 4.386 52 21 48
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.61 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.627 0 0 0
2 3 6 0.544 0.544 0.544 0. 0. 3. 0. 0. 4.382 31 31 31
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.359 21 21 21
2 3 6 0.5 0.5 0.5 2. 2. 3. 64.166 32.166 4.343 208 113 192
2 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.326 30 30 28
2 3 6 0. 0. 0. 1. 1. 3. 8. 8. 4.58 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.58 21 21 21
2 3 6 0. 0. 0. 1. 1. 3. 8. 8. 4.448 0 0 0
2 3 6 0. 0. 0. 0.375 0.375 3. 26.666 26.666 4.458 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.66 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 8. 8. 4.488 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.597 0 0 0
2 3 6 0.207 0.207 0.207 0.693 0.693 3. 32.663 26.948 4.518 102 50 102
2 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.521 28 28 28
2 3 6 0. 0. 0. 1. 1. 3. 22.75 22.75 4.442 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.6 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.669 24 24 24
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.508 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.31 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.504 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.564 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.498 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.372 0 0 0
2 3 6 0.158 0.158 0.158 0.574 0.574 3. 31.904 26.821 4.557 102 62 102
2 3 6 0.445 0.445 0.445 1.445 1.445 3. 66.985 55.212 4.452 114 114 110
2 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.521 31 31 31
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.438 17 17 15
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.567 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.442 24 24 24
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.561 0 0 0
2 3 6 1.009 1.009 1.009 1.178 1.178 3. 33.925 33.925 4.422 42 42 42
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.617 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.508 0 0 0
2 3 6 0.564 0.564 0.564 0. 0. 3. 0. 0. 4.405 31 31 31
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.683 20 20 18
2 3 6 0. 0. 0. 0.75 0.75 3. 51.666 51.666 4.455 0 0 0
2 3 6 0.514 0.514 0.514 0.009 0.009 3. 19. 19. 4.521 28 28 28
2 3 6 1. 1. 1. 2. 2. 3. 37.5 19. 4.537 148 58 144
2 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.475 62 46 58
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.508 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 4. 4. 4.349 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 26. 26. 4.547 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.429 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.419 21 21 21
2 3 6 1. 1. 1. 2. 2. 3. 32.5 22. 4.488 83 45 81
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.524 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.468 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.468 0 0 0
2 3 6 1. 1. 1. 2. 2. 3. 26.5 7. 4.524 121 48 99
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.521 50 29 48
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.504 18 18 18
2 3 6 0. 0. 0. 0.333 0.333 3. 22. 22. 4.749 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.445 16 16 12
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.554 0 0 0
2 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.475 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.61 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 28.5 28.5 4.61 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.455 76 58 74
2 3 6 1. 1. 1. 2. 2. 3. 18.5 11. 4.359 51 39 45
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.475 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.481 0 0 0
2 3 6 0.5 0.5 0.5 1. 1. 3. 28.5 28.5 4.498 54 42 54
2 3 6 0.465 0.465 0.465 0. 0. 3. 0. 0. 4.452 42 42 42
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.663 17 17 15
2 3 6 1. 1. 1. 2. 2. 3. 60.5 33.5 4.429 195 76 185
2 3 6 0.514 0.514 0.514 0. 0. 3. 0. 0. 4.597 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.557 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.485 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.405 0 0 0
2 3 6 1. 1. 1. 2. 2. 3. 82. 67. 4.531 164 92 160
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.656 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.455 17 17 15
2 3 6 0. 0. 0. 1. 1. 3. 13. 13. 4.514 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.481 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.386 20 20 18
2 3 6 0. 0. 0. 1. 1. 3. 44.666 44.666 4.501 0 0 0
2 3 6 1.5 1.5 1.5 0.5 0.5 3. 21. 21. 4.455 25 25 25
2 3 6 0.534 0.534 0.534 0.009 0.009 3. 51. 51. 4.547 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.422 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.6 0 0 0
2 3 6 0. 0. 0. 0.5 0.5 3. 4. 4. 4.514 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 36. 36. 4.462 0 0 0
2 3 6 0.534 0.534 0.534 0. 0. 3. 0. 0. 4.277 31 31 31
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.633 21 21 21
2 3 6 0.475 0.475 0.475 0. 0. 3. 0. 0. 4.27 31 31 31
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.574 21 21 21
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.402 17 17 15
2 3 6 0.455 0.455 0.455 0. 0. 3. 0. 0. 4.429 36 36 28
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.491 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.452 0 0 0
2 3 6 1. 1. 1. 2. 2. 3. 32. 20. 4.485 48 48 48
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.528 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.636 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.65 0 0 0
2 3 6 0.584 0.584 0.584 0. 0. 3. 0. 0. 4.584 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.425 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.531 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.58 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.528 0 0 0
2 3 6 0.524 0.524 0.524 0. 0. 3. 0. 0. 4.422 31 31 31
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.356 17 17 15
2 3 6 1.009 1.009 1.009 1.188 1.188 3. 36.138 36.138 4.511 42 42 42
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.504 18 18 18
2 3 6 0.257 0.257 0.257 0.792 0.792 3. 33.277 26.99 4.706 95 50 93
2 3 6 1. 1. 1. 2. 2. 3. 23.5 14.5 4.521 69 40 69
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.561 0 0 0
2 3 6 0. 0. 0. 0.5 0.5 3. 19. 19. 4.498 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.537 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.462 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.498 0 0 0
2 3 6 1. 1. 1. 3. 3. 3. 59.666 13.666 4.415 179 57 171
2 3 6 1. 1. 1. 3. 3. 3. 26. 14.333 4.399 40 34 36
2 3 6 0. 0. 0. 1. 1. 3. 39. 39. 4.438 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 48.666 48.666 4.613 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.59 42 42 36
2 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.412 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.544 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.587 24 24 24
2 3 6 0. 0. 0. 1. 1. 3. 34. 34. 4.438 0 0 0
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.392 21 21 21
2 3 6 0. 0. 0. 0.5 0.5 3. 26. 26. 4.597 0 0 0
2 3 6 1. 0.5 1. 2. 1. 3. 33.5 24.5 4.531 65 44 63
2 3 6 0. 0. 0. 0.333 0.333 3. 25. 25. 4.501 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.465 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.435 0 0 0
2 3 6 1. 1. 1. 3. 3. 3. 26.666 15.333 4.481 38 36 36
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.432 24 24 24
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.303 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 4. 4. 4.478 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.442 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.336 0 0 0
2 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.6 31 31 31
2 3 6 1. 1. 1. 2. 2. 3. 30.5 12. 4.448 93 86 93
2 3 6 0.495 0.495 0.495 0.019 0.019 3. 63.5 20.5 4.541 153 107 141
2 3 6 0. 0. 0. 1. 1. 3. 26. 26. 4.511 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.577 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.716 0 0 0
2 3 6 1. 1. 1. 2. 2. 3. 14.5 9.5 4.462 34 29 30
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.518 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.501 0 0 0
2 3 6 0.504 0.504 0.504 0. 0. 3. 0. 0. 4.508 31 31 31
2 3 6 0.623 0.623 0.623 0. 0. 3. 0. 0. 4.435 31 31 31
2 3 6 0.5 0.5 0.5 0. 0. 3. 0. 0. 4.501 17 17 15
2 3 6 0. 0. 0. 0.5 0.5 3. 4. 4. 4.495 0 0 0
2 3 6 1. 1. 1. 3. 2. 3. 37.666 7. 4.429 120 42 116
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.485 21 21 21
2 3 6 0. 0. 0. 0.666 0.666 3. 22.5 22.5 4.57 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 46. 46. 4.706 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 4. 4. 4.366 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 14. 14. 4.283 0 0 0
2 3 6 0.554 0.554 0.554 0. 0. 3. 0. 0. 4.438 42 42 42
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.594 18 18 18
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.455 0 0 0
2 3 6 0. 0. 0. 0.333 0.333 3. 51. 51. 4.534 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.438 0 0 0
2 3 6 0.554 0.554 0.554 0.009 0.009 3. 20. 20. 4.577 31 31 31
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.653 24 24 24
2 3 6 0.455 0.455 0.455 0.019 0.019 3. 45.5 31.5 4.61 58 58 38
2 3 6 0.247 0.247 0.247 1.247 1.247 3. 39.737 34.326 4.458 115 68 115
2 3 6 0.534 0.534 0.534 0. 0. 3. 0. 0. 4.356 30 30 28
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.409 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.584 23 23 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.603 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.537 0 0 0
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.468 18 18 18
2 3 6 0. 0. 0. 1. 1. 3. 50. 50. 4.544 0 0 0
2 3 6 1. 1. 1. 1. 1. 3. 35. 35. 4.607 54 54 54
2 3 6 0.504 0.504 0.504 0.039 0.039 3. 35.75 35.75 4.491 31 31 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.462 0 0 0
2 3 6 0.564 0.564 0.564 0. 0. 3. 0. 0. 4.65 36 36 31
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.399 0 0 0
2 3 6 0. 0. 0. 1. 1. 3. 11. 11. 4.462 0 0 0
2 3 6 0.166 0.166 0.166 0. 0. 3. 0. 0. 4.547 39 39 31
2 3 6 1.019 1.019 1.019 1.267 1.267 3. 36.123 36.123 4.504 42 42 42
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.481 21 21 21
2 3 6 1. 1. 1. 0. 0. 3. 0. 0. 4.448 21 21 21
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.422 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.491 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.617 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.584 0 0 0
2 3 6 0. 0. 0. 0. 0. 3. 0. 0. 4.544 0 0 0
